retro_game_id,year,month,day,st_fl,regseason_fl,playoff_fl,game_type,game_type_des,local_game_time,game_id,home_team_id,away_team_id,home_team_lg,away_team_lg,interleague_fl,park_id,park_name,inning_number,home_id,park_location,b,s,o,des,event,player_mlbid,player_first_name,player_last_name,player_box_name,pitch,event_num,home_team_runs,away_team_runs
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,2,1,"Washington, DC",1,2,2,"Victor Robles caught stealing 2nd base, catcher Brian McCann to second baseman Ozzie Albies.",Caught Stealing 2B,645302,Victor,Robles,Robles,3,24,1,0
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,4,0,"Washington, DC",1,0,1,"Nationals challenged (tag play), call on the field was overturned: Ozzie Albies caught stealing 3rd base, catcher Raudy Read to third baseman Anthony Rendon.",Caught Stealing 3B,645277,Ozzie,Albies,Albies,1,7,1,0
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,6,0,"Washington, DC",0,0,2,Mound Visit.,Game Advisory,518626,Josh,Donaldson,Donaldson,1,24,1,0
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,6,0,"Washington, DC",0,0,2,"Pitching Change: Wander Suero replaces Austin Voth, batting 9th, replacing pitcher Austin Voth.",Pitching Substitution,593833,Wander,Suero,Suero,1,25,1,0
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,6,0,"Washington, DC",0,0,2,Mound Visit.,Game Advisory,459964,Matt,Joyce,Joyce,1,44,1,1
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,7,0,"Washington, DC",1,0,0,Mound Visit.,Game Advisory,621020,Dansby,Swanson,Swanson,1,9,1,1
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,7,0,"Washington, DC",0,0,0,Offensive Substitution: Pinch-runner Billy Hamilton replaces Brian McCann.,Offensive Substitution,571740,Billy,Hamilton,Hamilton,1,19,1,1
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,7,0,"Washington, DC",0,0,0,Offensive Substitution: Pinch-hitter Charlie Culberson replaces Mike Foltynewicz.,Offensive Substitution,518586,Charlie,Culberson,Culberson,1,20,1,1
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,7,0,"Washington, DC",0,0,0,Mound Visit.,Game Advisory,518586,Charlie,Culberson,Culberson,1,21,1,1
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,7,0,"Washington, DC",0,0,0,Pitching Change: Fernando Rodney replaces Wander Suero.,Pitching Substitution,407845,Fernando,Rodney,Rodney,1,22,1,1
WAS201909140,2019,9,14,F,T,F,R,Regular Season,16:05,565967,was,atl,NL,NL,F,3309,Nationals Park,7,0,"Washington, DC",0,0,0,Injury Delay.,Game Advisory,518586,Charlie,Culberson,Culberson,1,23,1,1
