retro_game_id,year,month,day,st_fl,regseason_fl,playoff_fl,game_type,game_type_des,local_game_time,game_id,home_team_id,away_team_id,home_team_lg,away_team_lg,interleague_fl,park_id,park_name,inning_number,home_id,park_location,b,s,o,des,event,player_mlbid,player_first_name,player_last_name,player_box_name,pitch,event_num,home_team_runs,away_team_runs
CHA201909070,2019,9,7,F,T,F,R,Regular Season,18:10,567333,cha,ana,AL,AL,F,4,Guaranteed Rate Field,1,1,"Chicago, IL",0,1,2,Yoan Moncada steals (9) 2nd base.,Stolen Base 2B,660162,Yoan,Moncada,Moncada,1,54,1,2
CHA201909070,2019,9,7,F,T,F,R,Regular Season,18:10,567333,cha,ana,AL,AL,F,4,Guaranteed Rate Field,2,0,"Chicago, IL",2,2,2,Kevan Smith steals (2) 2nd base.,Stolen Base 2B,607345,Kevan,Smith,"Smith, K",4,21,2,2
CHA201909070,2019,9,7,F,T,F,R,Regular Season,18:10,567333,cha,ana,AL,AL,F,4,Guaranteed Rate Field,3,0,"Chicago, IL",2,2,0,Wild pitch by pitcher Dylan Covey.   Brian Goodwin to 2nd.,Wild Pitch,571718,Brian,Goodwin,Goodwin,4,12,2,2
CHA201909070,2019,9,7,F,T,F,R,Regular Season,18:10,567333,cha,ana,AL,AL,F,4,Guaranteed Rate Field,3,0,"Chicago, IL",0,0,0,Mound Visit.,Game Advisory,660271,Shohei,Ohtani,Ohtani,1,25,2,2
CHA201909070,2019,9,7,F,T,F,R,Regular Season,18:10,567333,cha,ana,AL,AL,F,4,Guaranteed Rate Field,3,0,"Chicago, IL",2,0,0,Wild pitch by pitcher Dylan Covey.   Albert Pujols to 2nd.,Wild Pitch,405395,Albert,Pujols,Pujols,2,37,2,5
CHA201909070,2019,9,7,F,T,F,R,Regular Season,18:10,567333,cha,ana,AL,AL,F,4,Guaranteed Rate Field,3,0,"Chicago, IL",0,0,2,Mound Visit.,Game Advisory,607345,Kevan,Smith,"Smith, K",1,57,2,5
CHA201909070,2019,9,7,F,T,F,R,Regular Season,18:10,567333,cha,ana,AL,AL,F,4,Guaranteed Rate Field,3,0,"Chicago, IL",0,0,2,Pitching Change: Carson Fulmer replaces Dylan Covey.,Pitching Substitution,608334,Carson,Fulmer,"Fulmer, C",1,58,2,5
CHA201909070,2019,9,7,F,T,F,R,Regular Season,18:10,567333,cha,ana,AL,AL,F,4,Guaranteed Rate Field,3,0,"Chicago, IL",0,0,2,Mound Visit.,Game Advisory,571718,Brian,Goodwin,Goodwin,1,80,2,6
CHA201909070,2019,9,7,F,T,F,R,Regular Season,18:10,567333,cha,ana,AL,AL,F,4,Guaranteed Rate Field,3,0,"Chicago, IL",2,1,2,Wild pitch by pitcher Carson Fulmer.   Luis Rengifo scores.    Kevan Smith to 3rd.    David Fletcher to 2nd.,Wild Pitch,650859,Luis,Rengifo,Rengifo,3,81,2,7
CHA201909070,2019,9,7,F,T,F,R,Regular Season,18:10,567333,cha,ana,AL,AL,F,4,Guaranteed Rate Field,4,0,"Chicago, IL",1,1,1,Shohei Ohtani steals (12) 2nd base.,Stolen Base 2B,660271,Shohei,Ohtani,Ohtani,2,11,2,7
