retro_game_id,year,month,day,st_fl,regseason_fl,playoff_fl,game_type,game_type_des,local_game_time,game_id,home_team_id,away_team_id,home_team_lg,away_team_lg,interleague_fl,park_id,park_name,inning_number,home_id,park_location,b,s,o,des,event,player_mlbid,player_first_name,player_last_name,player_box_name,pitch,event_num,home_team_runs,away_team_runs
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,1,1,"Oakland, CA",0,0,0,Injury Delay.,Game Advisory,656305,Matt,Chapman,"Chapman, M",1,46,0,2
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,2,1,"Oakland, CA",0,0,0,Pitching Change: Jose Suarez replaces Luke Bard.,Pitching Substitution,660761,Jose,Suarez,"Suarez, J",1,14,1,2
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,3,1,"Oakland, CA",1,0,1,Mound Visit.,Game Advisory,621566,Matt,Olson,Olson,1,35,1,4
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,5,1,"Oakland, CA",0,0,2,Mound Visit.,Game Advisory,656305,Matt,Chapman,"Chapman, M",1,42,1,5
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,6,0,"Oakland, CA",0,0,0,Pitching Change: A.  J. Puk replaces Brett Anderson.,Pitching Substitution,640462,A.J.,Puk,Puk,1,1,1,5
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,1,Mound Visit.,Game Advisory,572033,Josh,Phegley,Phegley,1,29,1,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,1,Mound Visit.,Game Advisory,543760,Marcus,Semien,Semien,1,33,3,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,1,Pitching Change: Ty Buttrey replaces Jose Suarez.,Pitching Substitution,621142,Ty,Buttrey,Buttrey,1,34,3,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,1,Mound Visit.,Game Advisory,592192,Mark,Canha,Canha,1,44,3,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,1,Mound Visit.,Game Advisory,595777,Jurickson,Profar,Profar,1,50,4,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,1,Pitching Change: Miguel Del Pozo replaces Ty Buttrey.,Pitching Substitution,600887,Miguel,Del Pozo,"Del Pozo, M",1,51,4,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,1,Mound Visit.,Game Advisory,501981,Khris,Davis,"Davis, K",1,57,5,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,1,Pitching Change: Luis Garcia replaces Miguel Del Pozo.,Pitching Substitution,472610,Luis,Garcia,"García, L",1,58,5,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,2,Mound Visit.,Game Advisory,640461,Chad,Pinder,Pinder,1,64,6,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,2,Pitching Change: Adalberto Mejia replaces Luis Garcia.,Pitching Substitution,606167,Adalberto,Mejia,Mejía,1,65,6,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,7,1,"Oakland, CA",0,0,2,Offensive Substitution: Pinch-hitter Robbie Grossman replaces Chad Pinder.,Offensive Substitution,543257,Robbie,Grossman,Grossman,1,66,6,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,8,0,"Oakland, CA",0,0,0,Robbie Grossman remains in the game as the right fielder.,Defensive Switch,543257,Robbie,Grossman,Grossman,1,1,8,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,8,0,"Oakland, CA",0,0,0,Pitching Change: Ryan Buchter replaces A.  J. Puk.,Pitching Substitution,488748,Ryan,Buchter,Buchter,1,2,8,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,8,0,"Oakland, CA",0,0,2,Mound Visit.,Game Advisory,592743,Andrelton,Simmons,Simmons,1,20,8,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,8,0,"Oakland, CA",0,0,2,Pitching Change: Lou Trivino replaces Ryan Buchter.,Pitching Substitution,642152,Lou,Trivino,Trivino,1,21,8,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,8,1,"Oakland, CA",0,0,0,"Defensive Substitution: Jared Walsh replaces first baseman Albert Pujols, batting 3rd, playing first base.",Defensive Sub,665120,Jared,Walsh,Walsh,1,29,8,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,8,1,"Oakland, CA",0,0,0,Pitching Change: Noe Ramirez replaces Adalberto Mejia.,Pitching Substitution,598287,Noe,Ramirez,"Ramirez, N",1,30,8,6
OAK201909050,2019,9,5,F,T,F,R,Regular Season,12:37,566155,oak,ana,AL,AL,F,10,Oakland Coliseum,9,0,"Oakland, CA",0,0,0,Pitching Change: Jake Diekman replaces Lou Trivino.,Pitching Substitution,518617,Jake,Diekman,Diekman,1,1,10,6
CLE201909050,2019,9,5,F,T,F,R,Regular Season,13:10,565387,cle,cha,AL,AL,F,5,Progressive Field,6,0,"Cleveland, OH",0,0,0,Mound Visit.,Game Advisory,664901,Danny,Mendick,Mendick,1,18,1,3
CLE201909050,2019,9,5,F,T,F,R,Regular Season,13:10,565387,cle,cha,AL,AL,F,5,Progressive Field,6,0,"Cleveland, OH",0,0,0,Mound Visit.,Game Advisory,570560,Yolmer,Sanchez,"Sánchez, Y",1,26,1,3
CLE201909050,2019,9,5,F,T,F,R,Regular Season,13:10,565387,cle,cha,AL,AL,F,5,Progressive Field,6,0,"Cleveland, OH",0,0,0,Pitching Change: Hunter Wood replaces Zach Plesac.,Pitching Substitution,621056,Hunter,Wood,"Wood, H",1,27,1,3
CLE201909050,2019,9,5,F,T,F,R,Regular Season,13:10,565387,cle,cha,AL,AL,F,5,Progressive Field,6,0,"Cleveland, OH",1,0,1,Wild pitch by pitcher Hunter Wood.   Yolmer Sanchez to 3rd.    Adam Engel to 2nd.,Wild Pitch,570560,Yolmer,Sanchez,"Sánchez, Y",1,52,1,6
CLE201909050,2019,9,5,F,T,F,R,Regular Season,13:10,565387,cle,cha,AL,AL,F,5,Progressive Field,7,0,"Cleveland, OH",0,0,0,Pitching Change: Dan Otero replaces Hunter Wood.,Pitching Substitution,519096,Dan,Otero,Otero,1,1,1,6
CLE201909050,2019,9,5,F,T,F,R,Regular Season,13:10,565387,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",0,0,0,"Defensive Substitution: Ryan Cordell replaces right fielder Ryan Goins, batting 1st, playing right field.",Defensive Sub,641477,Ryan,Cordell,Cordell,1,23,1,6
